ID,DISTRICT,Central SacramentoCounty,El Dorado,NE SacramentoCounty,NW SacramentoCounty,Placer,SE SacramentoCounty,Sutter,SW SacramentoCounty,Yolo,Yuba
1073,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
781,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1068,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1528,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1063,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1074,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1067,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1070,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1072,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1071,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1062,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1066,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1064,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1065,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1069,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1527,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1076,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
779,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
783,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
782,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
805,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
804,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
466,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1075,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
764,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
765,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1077,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
784,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
780,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
763,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
803,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
766,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
468,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
802,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
769,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
801,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
799,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
893,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
771,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
785,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
786,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
770,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
806,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
800,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
467,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
808,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
767,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
797,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
807,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
774,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
812,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
798,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
768,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
787,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
809,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
470,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
777,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
772,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
795,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
810,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
894,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
778,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
773,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
474,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
469,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
811,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
796,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
789,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
788,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
471,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
514,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1162,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
776,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
657,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
517,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
792,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
790,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
473,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
775,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
791,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
656,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
793,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
479,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
516,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1177,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
658,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
794,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
477,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1178,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
515,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
472,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
663,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
915,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
522,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
655,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
916,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1042,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
521,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1176,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
481,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
480,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
660,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
478,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
475,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1161,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
518,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
523,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
476,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
519,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
662,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1174,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1175,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
520,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1180,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
482,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
659,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
483,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
485,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1179,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1215,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
484,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
524,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
661,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1182,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
677,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
492,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
670,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
587,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1181,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
527,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
487,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
486,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
668,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
493,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
494,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
664,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
665,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1216,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
676,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
678,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
586,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
525,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
526,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
488,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
489,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
552,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
669,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
601,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1208,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1207,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
507,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
506,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
505,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
513,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
490,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
491,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
495,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
699,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
496,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1517,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
917,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
919,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
679,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
600,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
666,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
667,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
690,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
672,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
671,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
604,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1206,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1163,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1211,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
698,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
682,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
895,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
605,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
684,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
673,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
603,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1204,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
611,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
610,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
508,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
511,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
512,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
557,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
896,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
689,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
500,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
497,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
696,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
921,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
920,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
680,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
558,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
683,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
675,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
498,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
897,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
923,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
499,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
697,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
501,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
674,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
685,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
556,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
606,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1203,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
608,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
607,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1202,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1516,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
609,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1184,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
509,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1185,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
510,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
504,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
502,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
898,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
701,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
700,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
702,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
686,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
693,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
692,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
691,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
687,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
681,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
924,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1160,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
922,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
630,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
503,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
688,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
704,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
629,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
628,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1129,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
703,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
623,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
621,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
620,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
925,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
695,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
694,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1132,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1205,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
619,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
622,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
750,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
914,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
751,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
927,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
716,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
715,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1159,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1131,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
749,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
928,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
926,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
627,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1127,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1125,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
752,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1128,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
719,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
753,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
720,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
717,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
1134,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
718,Central SacramentoCounty,1,0,0,0,0,0,0,0,0,0
866,El Dorado,0,1,0,0,0,0,0,0,0,0
865,El Dorado,0,1,0,0,0,0,0,0,0,0
1019,El Dorado,0,1,0,0,0,0,0,0,0,0
861,El Dorado,0,1,0,0,0,0,0,0,0,0
1018,El Dorado,0,1,0,0,0,0,0,0,0,0
864,El Dorado,0,1,0,0,0,0,0,0,0,0
999,El Dorado,0,1,0,0,0,0,0,0,0,0
1020,El Dorado,0,1,0,0,0,0,0,0,0,0
216,El Dorado,0,1,0,0,0,0,0,0,0,0
847,El Dorado,0,1,0,0,0,0,0,0,0,0
1021,El Dorado,0,1,0,0,0,0,0,0,0,0
1017,El Dorado,0,1,0,0,0,0,0,0,0,0
998,El Dorado,0,1,0,0,0,0,0,0,0,0
1016,El Dorado,0,1,0,0,0,0,0,0,0,0
1015,El Dorado,0,1,0,0,0,0,0,0,0,0
997,El Dorado,0,1,0,0,0,0,0,0,0,0
869,El Dorado,0,1,0,0,0,0,0,0,0,0
219,El Dorado,0,1,0,0,0,0,0,0,0,0
868,El Dorado,0,1,0,0,0,0,0,0,0,0
1054,El Dorado,0,1,0,0,0,0,0,0,0,0
1003,El Dorado,0,1,0,0,0,0,0,0,0,0
1051,El Dorado,0,1,0,0,0,0,0,0,0,0
220,El Dorado,0,1,0,0,0,0,0,0,0,0
1006,El Dorado,0,1,0,0,0,0,0,0,0,0
867,El Dorado,0,1,0,0,0,0,0,0,0,0
1008,El Dorado,0,1,0,0,0,0,0,0,0,0
1000,El Dorado,0,1,0,0,0,0,0,0,0,0
1053,El Dorado,0,1,0,0,0,0,0,0,0,0
217,El Dorado,0,1,0,0,0,0,0,0,0,0
1050,El Dorado,0,1,0,0,0,0,0,0,0,0
854,El Dorado,0,1,0,0,0,0,0,0,0,0
1046,El Dorado,0,1,0,0,0,0,0,0,0,0
1010,El Dorado,0,1,0,0,0,0,0,0,0,0
1004,El Dorado,0,1,0,0,0,0,0,0,0,0
